Employee ID,Name,Base Salary,HRA,Bonus,Deductions,Income Tax
786,Elizabeth Knapp,63157.48,12631.5,8718.51,1505.56,8300.19
787,Sandra Krueger,109977.58,21995.52,7656.96,1118.98,13851.11
788,Richard Morris,35443.27,7088.65,4578.86,4899.31,4221.15
789,Lauren Allen,83652.84,16730.57,6940.08,2824.96,10449.85
790,Jennifer Rivera,84264.89,16852.98,3265.63,4996.49,9938.7
791,Michael Alvarado,62069.39,12413.88,9865.25,3564.12,8078.44
792,Allison Lee,54194.0,10838.8,6441.82,2495.48,6897.91
793,Kayla Daniels,74449.68,14889.94,7410.91,3910.33,9284.02
794,Shaun Jackson,44589.2,8917.84,5080.52,1419.76,5716.78
795,Kelly Ryan,49237.93,9847.59,7872.75,4973.07,6198.52
796,Hannah Gates,44396.29,8879.26,3519.94,4473.77,5232.17
797,Sarah Perry,112010.46,22402.09,6379.4,1037.33,13975.46
798,Jennifer Brown,77059.54,15411.91,7794.09,3423.49,9684.2
799,Mark Obrien,59792.63,11958.53,2045.46,1828.36,7196.83
800,Barbara Stein,119890.87,23978.17,3146.7,1981.86,14503.39
801,Lauren Forbes,63692.95,12738.59,8503.51,1195.71,8373.93
802,Heather Zamora,41920.6,8384.12,8495.92,3683.03,5511.76
803,Travis Waller,62027.32,12405.46,9021.24,3090.45,8036.36
804,Kelly Brown,80449.5,16089.9,5721.38,1399.83,10086.1
805,Carol Williams,71845.96,14369.19,5990.59,4182.96,8802.28
806,Tyler Thompson,40462.0,8092.4,6385.19,4650.7,5028.89
807,Sarah Singleton,115406.42,23081.28,6233.75,3804.77,14091.67
808,Terri Morrison,102550.26,20510.05,8016.04,3107.63,12796.87
809,Richard Sutton,110376.99,22075.4,2594.23,2252.0,13279.46
810,Maria Morales,37909.54,7581.91,2067.56,4438.81,4312.02
811,Monica Jones,73728.1,14745.62,6551.92,3960.27,9106.54
812,Raymond Anderson,40297.0,8059.4,2879.77,3176.66,4805.95
813,Heather Brock,92153.9,18430.78,5234.82,4782.58,11103.69
814,Richard Maddox,119902.91,23980.58,3145.46,4407.74,14262.12
815,Guy Mclaughlin,96888.71,19377.74,2225.48,2236.37,11625.56
816,Todd Smith,90386.6,18077.32,6034.63,3318.48,11118.01
817,Austin Miller,81976.04,16395.21,4285.34,4609.44,9804.72
818,Gary Brown,57459.42,11491.88,5272.5,1049.88,7317.39
819,John Sanders,37440.26,7488.05,2081.44,3377.96,4363.18
820,Casey Reynolds,70873.78,14174.76,3167.39,3625.16,8459.08
821,Michelle Baker,96405.82,19281.16,7833.63,4061.86,11945.88
822,Sheryl Patterson,111511.6,22302.32,4336.99,2670.69,13548.02
823,Robert Bates,34087.77,6817.55,9554.88,2536.01,4792.42
824,Hector Martin,108072.66,21614.53,7269.8,3054.14,13390.28
825,Angel Burns,43856.73,8771.35,4870.75,2811.03,5468.78
826,Tanya Martin,50132.88,10026.58,8916.75,1067.2,6800.9
827,Dr. Dennis Jackson MD,38575.31,7715.06,7725.56,2945.79,5107.01
828,Jeremy Villa,39986.66,7997.33,8768.1,1845.08,5490.7
829,Russell Terry,58468.18,11693.64,9902.86,3328.59,7673.61
830,Jason Sherman,93789.47,18757.89,7750.03,2792.93,11750.45
831,Christopher Campbell,108528.2,21705.64,2501.31,1863.54,13087.16
832,Daniel Cole,69420.48,13884.1,7474.84,2197.15,8858.23
833,Kenneth Smith,61544.52,12308.9,8732.05,1983.84,8060.16
834,Kendra Guerrero,45128.29,9025.66,9490.2,2032.59,6161.16
835,Jennifer Rodriguez,84676.72,16935.34,2239.56,3339.3,10051.23
836,Glenn Holland,83977.28,16795.46,4719.34,4029.33,10146.27
837,Wendy Waller,59350.98,11870.2,9869.83,1588.53,7950.25
838,Ashley Crawford,109871.61,21974.32,2996.81,2553.31,13228.94
839,Eric Moore,94073.36,18814.67,9800.78,4514.97,11817.38
840,Lori Perez,66072.33,13214.47,2674.3,3660.02,7830.11
841,Dwayne Carlson,53098.99,10619.8,5834.87,1789.49,6776.42
842,Brian Tran,66334.91,13266.98,9014.94,3054.98,8556.19
843,Timothy White,109995.44,21999.09,5420.5,2664.3,13475.07
844,Kristen Goodwin,112520.64,22504.13,7067.99,1968.84,14012.39
845,Michael Gomez,87918.4,17583.68,3515.84,4680.72,10433.72
846,Deanna Webster,75666.24,15133.25,3356.75,4326.91,8982.93
847,Sherry Williams,81208.07,16241.61,5211.14,1116.87,10154.4
848,Kara Smith,97246.19,19449.24,9800.44,4573.74,12192.21
849,Ricardo Padilla,66992.59,13398.52,9563.43,2358.49,8759.61
850,Rachel Lozano,77428.83,15485.77,5103.61,3453.52,9456.47
851,Donna Lucero,65205.59,13041.12,8375.79,4842.31,8178.02
852,Cory Rice,113670.32,22734.06,7534.26,3363.96,14057.47
853,Monica Christensen,56176.51,11235.3,9272.16,1013.66,7567.03
854,Kylie Whitehead,82274.07,16454.81,4863.48,1041.04,10255.13
855,Chelsea Mayer,41094.09,8218.82,7723.45,1414.56,5562.18
856,Veronica Smith,84341.41,16868.28,5607.95,1806.2,10501.14
857,Catherine Harrison,88576.1,17715.22,9712.15,3996.46,11200.7
858,Timothy Fischer,104418.34,20883.67,2816.74,3284.44,12483.43
859,Amanda Lara,47883.29,9576.66,5532.09,1216.71,6177.53
860,Karen Jones,53872.13,10774.43,7250.53,4313.54,6758.36
861,Andres Reynolds DVM,43081.71,8616.34,7443.03,1524.92,5761.62
862,Allison Wilson,60261.07,12052.21,4634.15,3456.41,7349.1
863,Dr. Emily Peterson,48322.15,9664.43,3872.23,1474.78,6038.4
864,April Lee,102695.41,20539.08,6396.04,1737.56,12789.3
865,Jeremiah House,49994.78,9998.96,2111.56,2756.1,5934.92
866,Christopher Proctor,103568.42,20713.68,8391.97,4466.39,12820.77
867,Brandon Massey,48905.48,9781.1,5540.74,2845.26,6138.21
868,Donald Orr,41347.41,8269.48,5603.89,2777.64,5244.31
869,Veronica Bird,88545.64,17709.13,4543.21,1154.51,10964.35
870,Lisa Price,49543.68,9908.74,4101.79,2265.65,6128.86
871,Christina Thompson,55502.76,11100.55,3960.74,1710.52,6885.35
872,Christine Cross,74684.17,14936.83,3504.78,4792.46,8833.33
873,Kayla Curry,57858.59,11571.72,4924.62,1856.16,7249.88
874,Erin Herrera,117899.39,23579.88,8457.69,4930.52,14500.64
875,William White,70670.53,14134.11,7881.34,1649.46,9103.65
876,Gavin Carter,47304.28,9460.86,5720.48,4394.74,5809.09
877,Paul Smith,61869.38,12373.88,6160.81,3323.5,7708.06
878,John Price,96094.64,19218.93,7074.38,2955.15,11943.28
879,Jacqueline Stevens,44918.33,8983.67,2631.19,3159.94,5337.33
880,Jessica Christian,75532.04,15106.41,9384.82,2423.88,9759.94
881,Jennifer Robinson,79910.79,15982.16,9306.07,4048.85,10115.02
882,Michelle French,59138.19,11827.64,3681.99,4402.54,7024.53
883,Michael Jones,46590.19,9318.04,8429.73,2477.19,6186.08
884,Sarah Glenn,90544.4,18108.88,4625.74,3380.91,10989.81
885,Sabrina Mcdaniel,113853.14,22770.63,3047.81,2656.49,13701.51
886,Daniel Ball,37157.68,7431.54,3023.8,1875.57,4573.75
887,Sarah Macias,118841.84,23768.37,3778.87,3810.35,14257.87
888,Karen Martinez,89736.73,17947.35,3630.7,4459.78,10685.5
889,David Jones,59414.63,11882.93,5707.7,1069.09,7593.62
890,Keith Hernandez,49974.37,9994.87,4509.17,3872.31,6060.61
891,Gavin Pearson,45745.17,9149.03,6287.66,4411.0,5677.09
892,Lauren Hayes,96260.55,19252.11,3744.97,2969.54,11628.81
893,Heather Wilkinson,81360.63,16272.13,9349.74,4429.0,10255.35
894,Christopher Byrd,50793.08,10158.62,4519.93,4403.38,6106.83
895,Jeffrey Moreno,41953.75,8390.75,8942.85,4078.78,5520.86
896,Timothy Mcintosh,57784.26,11556.85,5027.75,3367.27,7100.16
897,Samuel Lewis,40770.21,8154.04,6470.15,4388.1,5100.63
898,Oscar Patel,44098.84,8819.77,2415.89,4577.33,5075.72
899,Nicole Allen,114986.03,22997.21,6991.9,1377.51,14359.76
900,Samuel Henry,108162.12,21632.42,6119.12,1141.94,13477.17
901,Melinda Smith DVM,50410.35,10082.07,8664.0,2454.42,6670.2
902,Linda Brown,79959.9,15991.98,6072.72,1724.3,10030.03
903,Kimberly Hooper,72741.89,14548.38,5740.65,1662.39,9136.85
904,Sarah Hawkins,113901.98,22780.4,8013.65,3007.17,14168.89
905,Drew Manning,64211.2,12842.24,4326.53,4611.65,7676.83
906,Mia Bennett,119078.2,23815.64,6869.79,3731.0,14603.26
907,Mrs. Leah Deleon,88441.23,17688.25,4332.08,2716.88,10774.47
908,Jerry Jones,50497.67,10099.53,8992.74,2966.28,6662.37
909,Jose Matthews,41394.73,8278.95,6816.37,3616.29,5287.38
910,Mary Skinner,48435.96,9687.19,5759.28,1443.84,6243.86
911,Heather Matthews,95224.57,19044.91,6755.81,1912.47,11911.28
912,Lisa Spencer,34327.09,6865.42,6100.75,4116.73,4317.65
913,Sandra Tate,114721.49,22944.3,5334.93,1760.93,14123.98
914,Kelly Rodriguez,66242.8,13248.56,7804.69,1758.07,8553.8
915,Jennifer Martin,51942.22,10388.44,9598.32,4275.13,6765.39
916,Linda King,117097.24,23419.45,4357.93,3737.09,14113.75
917,Caroline Williams,53686.87,10737.37,3752.94,3051.0,6512.62
918,Jeffrey House,47071.07,9414.21,2407.98,2680.89,5621.24
919,Christina Moore,74029.22,14805.84,5611.47,4304.19,9014.23
920,Christopher Patterson,48278.43,9655.69,5610.26,4149.66,5939.47
921,Nancy Love,48518.16,9703.63,2984.52,1290.22,5991.61
922,Meghan Smith,32480.17,6496.03,9207.85,4088.72,4409.53
923,Christopher Thompson,100636.34,20127.27,8002.25,3590.94,12517.49
924,Marc Duran,90370.48,18074.1,3463.64,3761.91,10814.63
925,Robert Tanner,72890.73,14578.15,8582.2,1238.77,9481.23
926,Jessica Perez,89774.45,17954.89,6587.71,4353.01,10996.4
927,Thomas Anderson,56058.92,11211.78,6206.58,3705.24,6977.2
928,Jennifer Lewis,100587.08,20117.42,8176.32,1557.12,12732.37
929,Vincent Evans,46339.71,9267.94,3122.25,4938.39,5379.15
930,George Miller,65676.47,13135.29,6569.71,3495.01,8188.65
931,Kayla Cohen,87981.37,17596.27,2525.42,1637.46,10646.56
932,Donald Hoffman,90648.81,18129.76,4501.57,1414.9,11186.52
933,Nathaniel Ho,42853.8,8570.76,6153.79,1539.86,5603.85
934,Alvin Oconnor,109058.9,21811.78,4438.64,1950.13,13335.92
935,Sharon Cunningham,100582.75,20116.55,2611.08,2537.0,12077.34
936,Amy Kim,92997.78,18599.56,3963.32,3815.85,11174.48
937,Jeffrey Harris,86192.2,17238.44,3306.71,3899.35,10283.8
938,John Jones,75169.12,15033.82,3877.84,3545.66,9053.51
939,Melanie Daniel,64134.39,12826.88,4650.17,1041.47,8057.0
940,Kendra Anderson,63134.93,12626.99,2431.41,2952.17,7524.12
941,Frank Holden,107627.33,21525.47,9405.38,2121.53,13643.67
942,Candace Burns,59314.4,11862.88,9012.44,2052.65,7813.71
943,Dana Ryan,65353.07,13070.61,7712.63,1204.84,8493.15
944,Deborah Bennett,69512.14,13902.43,3576.64,1308.06,8568.32
945,Donna Turner,35930.5,7186.1,2457.35,4848.54,4072.54
946,Christopher Wilson,61683.77,12336.75,2824.18,4591.36,7225.33
947,Paula Carson,57772.31,11554.46,7367.65,3833.15,7286.13
948,Martha Fisher,99768.66,19953.73,2748.22,4551.08,11791.95
949,Holly Morales,41209.54,8241.91,5554.32,1956.47,5304.93
950,Timothy Walls,114753.58,22950.72,3389.44,4488.3,13660.54
951,Priscilla Phillips,92622.76,18524.55,8114.3,2702.02,11655.96
952,Mitchell Lewis,46248.15,9249.63,5197.25,1395.07,5930.0
953,Michael Mckinney,78428.19,15685.64,5416.53,4449.72,9508.06
954,Nicole Kirk,52844.02,10568.8,9251.29,1075.73,7158.84
955,Brittany Sellers,80444.36,16088.87,5198.49,3454.85,9827.69
956,Stacy Zavala,45570.47,9114.09,7688.39,1202.43,6117.05
957,Michael Jackson,60094.38,12018.88,5306.54,1950.83,7546.9
958,Cheryl Braun,55094.67,11018.93,5480.59,3501.11,6809.31
959,Robert Meyers,80023.63,16004.73,4762.76,3596.96,9719.42
960,Dr. Jared Owens,47210.82,9442.16,5703.75,4655.46,5770.13
961,Anita Rosales,97039.72,19407.94,4207.84,4428.49,11622.7
962,Michael Brown,90758.97,18151.79,6012.26,4407.79,11051.52
963,Ronald Barton,54911.95,10982.39,5476.78,2391.17,6897.99
964,Crystal Carter,74055.49,14811.1,3236.84,4947.27,8715.62
965,Jennifer Wright,86192.78,17238.56,8192.05,2480.41,10914.3
966,Amber Terry,77973.41,15594.68,6610.02,4796.29,9538.18
967,Michelle Nguyen,90863.5,18172.7,8837.08,4074.45,11379.88
968,Vanessa Rasmussen,62293.62,12458.72,5916.52,3096.71,7757.22
969,Kelsey Mcintosh,87125.94,17425.19,9547.21,4740.04,10935.83
970,Mariah Pearson,55021.73,11004.35,8194.15,3857.64,7036.26
971,Jennifer Calderon,60359.47,12071.89,3307.07,1170.34,7456.81
972,Sara Ruiz,69073.26,13814.65,5973.22,4106.1,8475.5
973,Michael Rogers,58638.29,11727.66,2513.06,4689.26,6818.98
974,Raymond Sullivan,71233.78,14246.76,7575.07,1958.81,9109.68
975,Victoria Watson,56429.17,11285.83,2140.09,4160.17,6569.49
976,John Christian,32857.24,6571.45,4701.16,1794.13,4233.57
977,Evan Evans,42665.95,8533.19,7231.76,4601.21,5382.97
978,Christopher Simpson,109066.53,21813.31,5450.88,1286.41,13504.43
979,Daniel Walker,79322.18,15864.44,2479.83,4239.82,9342.66
980,Lucas Perry,111421.62,22284.32,4223.77,1876.66,13605.31
981,Aaron Clark MD,119102.61,23820.52,4920.59,2174.24,14566.95
982,Alejandro Jensen,48268.94,9653.79,7086.1,4907.82,6010.1
983,Savannah Bryant,68733.21,13746.64,7497.56,3754.26,8622.32
984,William Rodriguez,69815.33,13963.07,6325.99,1113.69,8899.07
985,Lauren Cross,86160.36,17232.07,9868.78,2634.1,11062.71
986,Taylor Davis,110736.62,22147.32,4704.11,4771.25,13281.68
987,Jo Avila,49105.33,9821.07,8095.82,3465.39,6355.68
988,Heather Dougherty,30777.83,6155.57,8511.98,2874.57,4257.08
989,Anthony Perez,118018.07,23603.61,5998.32,2515.65,14510.44
990,Justin Lee,100117.39,20023.48,7935.33,4244.24,12383.2
991,Michael Taylor,47669.0,9533.8,2703.25,3014.12,5689.19
992,Raymond Smith,32229.81,6445.96,8070.92,3889.78,4285.69
993,Todd Elliott,45516.18,9103.24,8085.71,4908.16,5779.7
994,Jesse Estrada,52326.23,10465.25,7802.44,4392.6,6620.13
995,Samuel Davis,48549.77,9709.95,9461.02,4591.77,6312.9
996,Kelly Allen,51912.16,10382.43,4867.82,4557.37,6260.5
997,James Mercado,102040.48,20408.1,3227.69,2905.6,12277.07
998,Janice Vaughan,73597.59,14719.52,7981.39,4874.06,9142.44
999,Kristine Suarez,108300.14,21660.03,3176.06,3672.89,12946.33
1000,Lisa Morales,39397.61,7879.52,4976.43,2603.81,4964.98
1001,Savannah Johnson,38085.39,7617.08,6780.92,2534.11,4994.93
1002,Shelley Flores,89046.34,17809.27,9914.3,3476.69,11329.32
1003,Samantha Christensen,77393.53,15478.71,9932.96,4102.41,9870.28
1004,Amanda Aguilar,88613.37,17722.67,4204.9,1345.15,10919.58
1005,Mr. Peter Smith,64068.82,12813.76,8879.48,4905.14,8085.69
1006,Megan Brewer,63655.52,12731.1,7557.58,2210.33,8173.39
1007,Matthew Torres,101986.59,20397.32,8947.69,3291.64,12804.0
1008,Robert Chen,81835.22,16367.04,6239.95,2131.89,10231.03
1009,Joel Russell,103925.35,20785.07,3218.85,2701.36,12522.79
1010,Stephen Dominguez,73653.12,14730.62,3799.05,1298.24,9088.45
1011,Brandon Kelley,67584.17,13516.83,2084.65,1963.82,8122.18
1012,Michael Brown,85522.2,17104.44,6368.93,3798.28,10519.73
1013,Steve Evans,73641.66,14728.33,5101.2,1556.16,9191.5
1014,Tiffany Patterson,31414.59,6282.92,8270.92,1294.98,4467.35
1015,Michael Martinez,38000.46,7600.09,7320.32,2916.66,5000.42
1016,Michael Watkins,104750.49,20950.1,2842.84,4318.42,12422.5
1017,Dominique Harrison,109409.62,21881.92,6181.14,2128.03,13534.47
1018,Kimberly Howell,32335.45,6467.09,5933.62,4267.55,4046.86
1019,Kimberly Barrett,37736.51,7547.3,6978.35,3710.74,4855.14
1020,Karen Estrada,58420.02,11684.0,6644.52,1352.12,7539.64
1021,Samantha Sellers,71588.14,14317.63,5155.71,1534.22,8952.73
1022,Christopher Williams,52755.21,10551.04,4336.12,4872.48,6276.99
1023,Timothy Miller,55944.82,11188.96,2269.76,1492.04,6791.15
1024,Brittany Guzman,95878.44,19175.69,7095.4,1831.34,12031.82
1025,Tiffany Garcia,75772.63,15154.53,9770.4,3296.86,9740.07
1026,Pamela Martin,51729.93,10345.99,9348.21,4844.27,6657.99
1027,Jason Jackson,49609.84,9921.97,7371.85,4166.73,6273.69
1028,Amanda Hunter,78346.27,15669.25,9181.55,1444.44,10175.26
1029,Austin Davidson,52534.86,10506.97,6558.14,1198.92,6840.11
1030,Laurie Jimenez,49184.57,9836.91,8106.75,2718.26,6441.0
1031,Eric Pena,75188.94,15037.79,4394.95,1503.29,9311.84
1032,Anthony Arnold,93716.73,18743.35,2437.1,2787.77,11210.94
1033,Corey Lucero,31167.93,6233.59,6530.52,1316.25,4261.58
1034,Deborah Murphy DDS,83125.87,16625.17,5914.28,4100.74,10156.46
1035,Brianna Carlson,49818.94,9963.79,8843.22,1375.6,6725.03
1036,Edward Cherry,86296.15,17259.23,9930.9,3053.46,11043.28
1037,William Henry,65981.05,13196.21,5954.65,1229.26,8390.27
1038,Veronica Greene,48262.39,9652.48,7485.18,4306.24,6109.38
1039,Matthew Jones,97704.44,19540.89,9478.67,1125.9,12559.81
1040,William Thomas,72358.48,14471.7,3654.52,2093.82,8839.09
1041,Jordan Weber,43457.38,8691.48,7566.31,3799.88,5591.53
1042,Carla Ward,44338.9,8867.78,9368.48,3196.79,5937.84
1043,Ashley Ortiz,116389.42,23277.88,3268.72,3178.79,13975.72
1044,Kari Ramirez,89744.53,17948.91,8938.56,3343.58,11328.84
1045,Brittany Thomas,50705.27,10141.05,3572.45,2569.42,6184.93
1046,Pamela Wilson,68685.88,13737.18,3903.39,2350.11,8397.63
1047,Stephen Buchanan,89460.2,17892.04,7498.45,2256.64,11259.4
1048,Selena Schwartz,72139.49,14427.9,8465.26,3525.16,9150.75
1049,Maria Merritt,73740.53,14748.11,7781.7,4637.63,9163.27
1050,Hannah Bond,42388.12,8477.62,7959.19,4063.06,5476.19
1051,Brandi Dunlap,101181.46,20236.29,6114.88,2111.95,12542.07
1052,Crystal Nichols,59837.97,11967.59,8311.75,3595.42,7652.19
1053,Michael Gentry,112013.25,22402.65,3227.74,3745.73,13389.79
1054,Emily King,78102.49,15620.5,5744.45,4099.44,9536.8
1055,Monica Davis,69336.15,13867.23,8392.84,4196.76,8739.95
1056,Reginald Lee,64043.87,12808.77,9793.99,2305.74,8434.09
1057,Mary Hughes,55584.38,11116.88,3683.39,1622.88,6876.18
1058,Danielle Howard,56687.28,11337.46,6389.5,3130.65,7128.36
1059,Jason Flores,79537.71,15907.54,9930.68,3406.81,10196.91
1060,Jake Turner,36475.82,7295.16,4208.21,1864.21,4611.5
1061,Christine Kerr,99749.71,19949.94,4935.83,3797.24,12083.82
1062,Matthew Butler,107060.97,21412.19,6608.14,3564.34,13151.7
1063,Emily Jones,30226.56,6045.31,4367.28,1711.59,3892.76
1064,Robert Walter,44251.45,8850.29,3156.32,2230.9,5402.72
1065,Robert Waller,79493.26,15898.65,2729.63,4565.45,9355.61
1066,Jason Gentry,82372.91,16474.58,8573.7,4800.36,10262.08
1067,Patrick Black,35795.13,7159.03,4775.83,4272.55,4345.74
1068,Christine Brown,76436.72,15287.34,4629.93,2204.45,9414.95
1069,Carla Williams,34903.57,6980.71,4394.88,1939.65,4433.95
1070,Robyn Rollins,103607.22,20721.44,5511.49,1403.15,12843.7
1071,Kimberly Cunningham,47850.76,9570.15,3407.55,4587.95,5624.05
1072,Hunter Rosario,69973.27,13994.65,7380.29,3750.73,8759.75
1073,Thomas Farmer,55483.55,11096.71,3286.46,4794.51,6507.22
1074,Pamela Shah,41543.86,8308.77,5148.37,3001.35,5199.97
1075,David Bailey,75776.07,15155.21,6726.09,2069.41,9558.8
1076,Michael Peterson,96904.37,19380.87,7233.59,1089.98,12242.89
1077,Erica Macias,84474.49,16894.9,7192.73,1983.58,10657.85
1078,Maria White,97626.45,19525.29,2754.57,2315.09,11759.12
1079,Scott Smith,32147.66,6429.53,3828.38,3897.55,3850.8
1080,Dominique Pierce,109436.16,21887.23,5090.67,2582.88,13383.12
1081,Justin Haney,49375.56,9875.11,7191.63,2959.33,6348.3
1082,Randall Lewis,92920.07,18584.01,9325.55,2311.07,11851.86
1083,Robert Barnes,47656.26,9531.25,6441.5,3464.81,6016.42
1084,Nicholas Wilson,67537.23,13507.45,3090.1,4233.83,7990.1
1085,Tiffany Ashley,103623.8,20724.76,6345.18,3769.78,12692.4
1086,Paul Davis,71433.98,14286.8,4769.02,1969.97,8851.98
1087,Matthew Allen,101634.14,20326.83,4065.18,4908.73,12111.74
1088,Ashley Willis,92186.41,18437.28,6241.76,1955.7,11490.98
1089,Kayla Boyer,60165.84,12033.17,2053.38,1047.16,7320.52
1090,Christy Evans,72120.37,14424.07,7812.02,1796.05,9256.04
1091,Mark Watkins,78090.6,15618.12,8837.61,2767.99,9977.83
1092,Autumn Gutierrez,115747.79,23149.56,9228.32,4863.09,14326.26
1093,Corey Williamson,51756.25,10351.25,7155.36,3491.7,6577.12
1094,Joshua Pearson,59765.5,11953.1,3005.43,1732.69,7299.13
1095,Matthew Irwin,67520.91,13504.18,9941.87,4401.69,8656.53
1096,Elizabeth Brown,77475.03,15495.01,3067.31,1179.1,9485.82
1097,Aaron Perez,107236.54,21447.31,7390.92,4474.34,13160.04
1098,Terri Brock,77018.87,15403.77,3490.25,4830.77,9108.21
1099,Samuel Rollins,95979.24,19195.85,2433.59,2744.13,11486.45
1100,Guy Costa Jr.,49674.78,9934.96,9963.65,2931.77,6664.16
1101,Nicholas Barry,82439.03,16487.81,3461.96,1476.24,10091.26
1102,Carol Fitzpatrick,41173.69,8234.74,3074.62,3397.37,4908.57
1103,James Becker,92742.66,18548.53,8321.39,2420.7,11719.19
1104,Joseph Richards,114809.75,22961.95,8900.67,1467.53,14520.48
1105,Frank Walker,71911.99,14382.4,2901.07,2360.2,8683.53
1106,Michael King,113922.39,22784.48,2030.56,4418.94,13431.85
1107,Barry Green,104872.49,20974.5,9509.99,3401.15,13195.58
1108,Matthew Mcintyre,63892.94,12778.59,2779.53,3960.22,7549.08
1109,Benjamin Harrison,100637.68,20127.54,5643.67,1213.0,12519.59
1110,Jeffrey Patterson,63994.2,12798.84,3814.71,3680.14,7692.76
1111,Timothy Barr,72543.93,14508.79,4991.93,3721.55,8832.31
1112,Kevin Chavez,94671.48,18934.3,8299.7,3628.79,11827.67
1113,Stephanie Peterson,70100.17,14020.03,6978.89,1173.28,8992.58
1114,James Thomas,75744.9,15148.98,5464.4,1600.22,9475.81
1115,Kenneth Rogers,32388.15,6477.63,4455.22,3377.05,3994.39
1116,Eric Ortiz,74610.6,14922.12,8506.63,4300.71,9373.86
1117,Adam Ford,102531.53,20506.31,9275.78,2098.52,13021.51
1118,Richard Powell,85578.26,17115.65,3759.78,1293.01,10516.07
1119,William Page,106893.67,21378.73,5953.26,1057.44,13316.82
1120,Victoria Wright,93584.35,18716.87,6709.64,3169.36,11584.15
1121,Lisa Turner,48991.02,9798.2,3140.65,4560.95,5736.89
1122,Fernando Pacheco,59979.72,11995.94,4886.95,2726.51,7413.61
1123,Mary Castillo,84553.06,16910.61,6963.9,4712.05,10371.55
1124,Sherry Cunningham,71997.68,14399.54,4179.78,3839.83,8673.72
1125,Lindsey Merritt,55703.32,11140.66,3506.45,4752.7,6559.77
1126,Joel Hubbard,70890.82,14178.16,2302.49,3459.93,8391.15
1127,Kristen Smith,105957.43,21191.49,3516.54,1700.95,12896.45
1128,Carol Jones,30478.26,6095.65,2856.95,2576.51,3685.43
1129,Jimmy Grant,82780.28,16556.06,5046.99,4921.71,9946.16
1130,Robert Morgan,78987.78,15797.56,9182.17,2395.06,10157.25
1131,Susan Giles,118019.65,23603.93,6034.26,2876.52,14478.13
1132,Amy Mack,78453.91,15690.78,8827.62,2415.74,10055.66
1133,Kathryn Clayton,95845.07,19169.01,8445.69,4397.98,11906.18
1134,Shelley Escobar,61414.84,12282.97,8145.25,3593.64,7824.94
1135,Julie Richardson,63094.68,12618.94,3527.51,4386.56,7485.46
1136,Frank Holder,92192.58,18438.52,4766.19,2007.13,11339.02
1137,Jacqueline Melendez,39071.41,7814.28,8840.89,4311.7,5141.49
1138,Adam Montgomery,60758.98,12151.8,9699.12,2581.23,8002.87
1139,Dr. Peter Sullivan DVM,107364.64,21472.93,9054.88,1820.76,13607.17
1140,Robert Johnston,42545.23,8509.05,8245.7,2896.48,5640.35
1141,Maurice Chapman,72637.26,14527.45,2536.19,4238.27,8546.26
1142,Stephanie Klein,68689.14,13737.83,2393.2,4007.64,8081.25
1143,Jenna Lucas,51926.95,10385.39,7090.92,4844.28,6455.9
1144,Gregory Snyder,45477.43,9095.49,5301.06,4559.31,5531.47
1145,Rebecca Duran,92028.78,18405.76,3746.63,3399.06,11078.21
1146,Wanda Collins,96663.53,19332.71,5622.07,4746.74,11687.16
1147,Jordan Black,119047.05,23809.41,6193.31,1246.42,14780.33
1148,Mark Rivera,45564.74,9112.95,9755.36,1176.81,6325.62
1149,Carlos Williams,117878.89,23575.78,4762.99,4008.9,14220.88
1150,Phillip Bates,112772.65,22554.53,8895.81,3483.94,14073.9
1151,Karen Chung,91458.33,18291.67,3977.94,4024.0,10970.39
1152,Karen Downs,55909.91,11181.98,2303.46,1145.72,6824.96
1153,Mary Owens,116488.79,23297.76,5984.61,3475.32,14229.58
1154,Selena Bell,109978.26,21995.65,7651.97,4955.08,13467.08
1155,Christopher Hill,116137.78,23227.56,9608.12,1091.62,14788.18
1156,Melissa Lucero,100104.96,20020.99,7167.77,1512.92,12578.08
1157,Christopher Herring,31479.22,6295.84,4349.61,2068.93,4005.57
1158,Melissa Clark,114237.79,22847.56,4149.17,2612.11,13862.24
1159,John Miller,41079.92,8215.98,7997.26,2411.79,5488.14
1160,Jeffrey Reed,113990.84,22798.17,9051.39,4927.24,14091.32
1161,Brian Hill,65210.51,13042.1,3752.21,1486.37,8051.85
1162,Brittany Greene,84149.64,16829.93,4499.6,4451.81,10102.74
1163,Michael Moyer,115314.74,23062.95,6258.82,4290.48,14034.6
1164,Ashley Davis,83144.41,16628.88,6553.39,3163.86,10316.28
1165,Jason George,103572.61,20714.52,7348.0,2549.27,12908.59
1166,Michael Shaw,37538.26,7507.65,4995.11,2742.95,4729.81
1167,Robert Mason,77721.28,15544.26,3782.89,4320.16,9272.83
1168,Shane Smith,97753.34,19550.67,4408.79,1077.03,12063.58
1169,Abigail Hanna,38628.73,7725.75,3815.11,4496.93,4567.27
1170,Andrea Noble,56180.73,11236.15,2542.56,4460.09,6549.94
1171,Mr. Timothy Young,31189.33,6237.87,2463.99,4119.0,3577.22
1172,Jeffrey Lucas,86639.42,17327.88,3388.34,2686.98,10466.87
1173,Dawn Stephens,59774.7,11954.94,9172.58,2901.03,7800.12
1174,Arthur Chavez,84356.99,16871.4,3399.67,2840.47,10178.76
1175,Theresa Clarke,45191.95,9038.39,2566.85,4443.96,5235.32
